ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
1327	general	3-jk	left	dlh1	classification	_None	lr	True	500	None
1328	general	3-jk	left	dlh1	classification	_None	lr	True	1000	None
1329	general	3-jk	left	dlh1	classification	_downsample	randomforest	True	100	None
1330	general	3-jk	left	dlh1	classification	_downsample	randomforest	True	200	None
1331	general	3-jk	left	dlh1	classification	_downsample	randomforest	True	500	None
1332	general	3-jk	left	dlh1	classification	_downsample	randomforest	True	1000	None
1333	general	3-jk	left	dlh1	classification	_downsample	lr	True	100	None
1334	general	3-jk	left	dlh1	classification	_downsample	lr	True	200	None
1335	general	3-jk	left	dlh1	classification	_downsample	lr	True	500	None
1336	general	3-jk	left	dlh1	classification	_downsample	lr	True	1000	None
1337	general	3-jk	left	dlh1	classification	_smote	randomforest	True	100	None
1338	general	3-jk	left	dlh1	classification	_smote	randomforest	True	200	None
1339	general	3-jk	left	dlh1	classification	_smote	randomforest	True	500	None
1340	general	3-jk	left	dlh1	classification	_smote	randomforest	True	1000	None
1341	general	3-jk	left	dlh1	classification	_smote	lr	True	100	None
1342	general	3-jk	left	dlh1	classification	_smote	lr	True	200	None
1343	general	3-jk	left	dlh1	classification	_smote	lr	True	500	None
1344	general	3-jk	left	dlh1	classification	_smote	lr	True	1000	None
1345	general	3-jk	left	dlh2	classification	_None	randomforest	True	100	None
1346	general	3-jk	left	dlh2	classification	_None	randomforest	True	200	None
1347	general	3-jk	left	dlh2	classification	_None	randomforest	True	500	None
1348	general	3-jk	left	dlh2	classification	_None	randomforest	True	1000	None
1349	general	3-jk	left	dlh2	classification	_None	lr	True	100	None
1350	general	3-jk	left	dlh2	classification	_None	lr	True	200	None
1351	general	3-jk	left	dlh2	classification	_None	lr	True	500	None
1352	general	3-jk	left	dlh2	classification	_None	lr	True	1000	None
1353	general	3-jk	left	dlh2	classification	_downsample	randomforest	True	100	None
1354	general	3-jk	left	dlh2	classification	_downsample	randomforest	True	200	None
1355	general	3-jk	left	dlh2	classification	_downsample	randomforest	True	500	None
1356	general	3-jk	left	dlh2	classification	_downsample	randomforest	True	1000	None
1357	general	3-jk	left	dlh2	classification	_downsample	lr	True	100	None
1358	general	3-jk	left	dlh2	classification	_downsample	lr	True	200	None
1359	general	3-jk	left	dlh2	classification	_downsample	lr	True	500	None
1360	general	3-jk	left	dlh2	classification	_downsample	lr	True	1000	None
1361	general	3-jk	left	dlh2	classification	_smote	randomforest	True	100	None
1362	general	3-jk	left	dlh2	classification	_smote	randomforest	True	200	None
1363	general	3-jk	left	dlh2	classification	_smote	randomforest	True	500	None
1364	general	3-jk	left	dlh2	classification	_smote	randomforest	True	1000	None
1365	general	3-jk	left	dlh2	classification	_smote	lr	True	100	None
1366	general	3-jk	left	dlh2	classification	_smote	lr	True	200	None
1367	general	3-jk	left	dlh2	classification	_smote	lr	True	500	None
1368	general	3-jk	left	dlh2	classification	_smote	lr	True	1000	None
1369	general	1-sf	left	dlh0	classification	_None	randomforest	True	100	None
1370	general	1-sf	left	dlh0	classification	_None	randomforest	True	200	None
1371	general	1-sf	left	dlh0	classification	_None	randomforest	True	500	None
1372	general	1-sf	left	dlh0	classification	_None	randomforest	True	1000	None
1373	general	1-sf	left	dlh0	classification	_None	lr	True	100	None
1374	general	1-sf	left	dlh0	classification	_None	lr	True	200	None
1375	general	1-sf	left	dlh0	classification	_None	lr	True	500	None
1376	general	1-sf	left	dlh0	classification	_None	lr	True	1000	None
1377	general	1-sf	left	dlh0	classification	_downsample	randomforest	True	100	None
1378	general	1-sf	left	dlh0	classification	_downsample	randomforest	True	200	None
1379	general	1-sf	left	dlh0	classification	_downsample	randomforest	True	500	None
1380	general	1-sf	left	dlh0	classification	_downsample	randomforest	True	1000	None
1381	general	1-sf	left	dlh0	classification	_downsample	lr	True	100	None
1382	general	1-sf	left	dlh0	classification	_downsample	lr	True	200	None
1383	general	1-sf	left	dlh0	classification	_downsample	lr	True	500	None
1384	general	1-sf	left	dlh0	classification	_downsample	lr	True	1000	None
1385	general	1-sf	left	dlh0	classification	_smote	randomforest	True	100	None
1386	general	1-sf	left	dlh0	classification	_smote	randomforest	True	200	None
1387	general	1-sf	left	dlh0	classification	_smote	randomforest	True	500	None
1388	general	1-sf	left	dlh0	classification	_smote	randomforest	True	1000	None
1389	general	1-sf	left	dlh0	classification	_smote	lr	True	100	None
1390	general	1-sf	left	dlh0	classification	_smote	lr	True	200	None
1391	general	1-sf	left	dlh0	classification	_smote	lr	True	500	None
1392	general	1-sf	left	dlh0	classification	_smote	lr	True	1000	None
1393	general	1-sf	left	dlh1	classification	_None	randomforest	True	100	None
1394	general	1-sf	left	dlh1	classification	_None	randomforest	True	200	None
1395	general	1-sf	left	dlh1	classification	_None	randomforest	True	500	None
1396	general	1-sf	left	dlh1	classification	_None	randomforest	True	1000	None
1397	general	1-sf	left	dlh1	classification	_None	lr	True	100	None
1398	general	1-sf	left	dlh1	classification	_None	lr	True	200	None
1399	general	1-sf	left	dlh1	classification	_None	lr	True	500	None
1400	general	1-sf	left	dlh1	classification	_None	lr	True	1000	None
1401	general	1-sf	left	dlh1	classification	_downsample	randomforest	True	100	None
1402	general	1-sf	left	dlh1	classification	_downsample	randomforest	True	200	None
1403	general	1-sf	left	dlh1	classification	_downsample	randomforest	True	500	None
1404	general	1-sf	left	dlh1	classification	_downsample	randomforest	True	1000	None
1405	general	1-sf	left	dlh1	classification	_downsample	lr	True	100	None
1406	general	1-sf	left	dlh1	classification	_downsample	lr	True	200	None
1407	general	1-sf	left	dlh1	classification	_downsample	lr	True	500	None
1408	general	1-sf	left	dlh1	classification	_downsample	lr	True	1000	None
1409	general	1-sf	left	dlh1	classification	_smote	randomforest	True	100	None
1410	general	1-sf	left	dlh1	classification	_smote	randomforest	True	200	None
1411	general	1-sf	left	dlh1	classification	_smote	randomforest	True	500	None
1412	general	1-sf	left	dlh1	classification	_smote	randomforest	True	1000	None
1413	general	1-sf	left	dlh1	classification	_smote	lr	True	100	None
1414	general	1-sf	left	dlh1	classification	_smote	lr	True	200	None
1415	general	1-sf	left	dlh1	classification	_smote	lr	True	500	None
1416	general	1-sf	left	dlh1	classification	_smote	lr	True	1000	None
1417	general	1-sf	left	dlh2	classification	_None	randomforest	True	100	None
1418	general	1-sf	left	dlh2	classification	_None	randomforest	True	200	None
1419	general	1-sf	left	dlh2	classification	_None	randomforest	True	500	None
1420	general	1-sf	left	dlh2	classification	_None	randomforest	True	1000	None
1421	general	1-sf	left	dlh2	classification	_None	lr	True	100	None
1422	general	1-sf	left	dlh2	classification	_None	lr	True	200	None
1423	general	1-sf	left	dlh2	classification	_None	lr	True	500	None
1424	general	1-sf	left	dlh2	classification	_None	lr	True	1000	None
1425	general	1-sf	left	dlh2	classification	_downsample	randomforest	True	100	None
1426	general	1-sf	left	dlh2	classification	_downsample	randomforest	True	200	None
1427	general	1-sf	left	dlh2	classification	_downsample	randomforest	True	500	None
1428	general	1-sf	left	dlh2	classification	_downsample	randomforest	True	1000	None
1429	general	1-sf	left	dlh2	classification	_downsample	lr	True	100	None
1430	general	1-sf	left	dlh2	classification	_downsample	lr	True	200	None
1431	general	1-sf	left	dlh2	classification	_downsample	lr	True	500	None
1432	general	1-sf	left	dlh2	classification	_downsample	lr	True	1000	None
1433	general	1-sf	left	dlh2	classification	_smote	randomforest	True	100	None
1434	general	1-sf	left	dlh2	classification	_smote	randomforest	True	200	None
1435	general	1-sf	left	dlh2	classification	_smote	randomforest	True	500	None
1436	general	1-sf	left	dlh2	classification	_smote	randomforest	True	1000	None
1437	general	1-sf	left	dlh2	classification	_smote	lr	True	100	None
1438	general	1-sf	left	dlh2	classification	_smote	lr	True	200	None
1439	general	1-sf	left	dlh2	classification	_smote	lr	True	500	None
1440	general	1-sf	left	dlh2	classification	_smote	lr	True	1000	None
1441	general	10-rc	left	dlh0	classification	_None	randomforest	True	100	None
1442	general	10-rc	left	dlh0	classification	_None	randomforest	True	200	None
1443	general	10-rc	left	dlh0	classification	_None	randomforest	True	500	None
1444	general	10-rc	left	dlh0	classification	_None	randomforest	True	1000	None
1445	general	10-rc	left	dlh0	classification	_None	lr	True	100	None
1446	general	10-rc	left	dlh0	classification	_None	lr	True	200	None
1447	general	10-rc	left	dlh0	classification	_None	lr	True	500	None
1448	general	10-rc	left	dlh0	classification	_None	lr	True	1000	None
1449	general	10-rc	left	dlh0	classification	_downsample	randomforest	True	100	None
1450	general	10-rc	left	dlh0	classification	_downsample	randomforest	True	200	None
1451	general	10-rc	left	dlh0	classification	_downsample	randomforest	True	500	None
1452	general	10-rc	left	dlh0	classification	_downsample	randomforest	True	1000	None
1453	general	10-rc	left	dlh0	classification	_downsample	lr	True	100	None
1454	general	10-rc	left	dlh0	classification	_downsample	lr	True	200	None
1455	general	10-rc	left	dlh0	classification	_downsample	lr	True	500	None
1456	general	10-rc	left	dlh0	classification	_downsample	lr	True	1000	None
1457	general	10-rc	left	dlh0	classification	_smote	randomforest	True	100	None
1458	general	10-rc	left	dlh0	classification	_smote	randomforest	True	200	None
1459	general	10-rc	left	dlh0	classification	_smote	randomforest	True	500	None
1460	general	10-rc	left	dlh0	classification	_smote	randomforest	True	1000	None
1461	general	10-rc	left	dlh0	classification	_smote	lr	True	100	None
1462	general	10-rc	left	dlh0	classification	_smote	lr	True	200	None
1463	general	10-rc	left	dlh0	classification	_smote	lr	True	500	None
1464	general	10-rc	left	dlh0	classification	_smote	lr	True	1000	None
1465	general	10-rc	left	dlh1	classification	_None	randomforest	True	100	None
1466	general	10-rc	left	dlh1	classification	_None	randomforest	True	200	None
1467	general	10-rc	left	dlh1	classification	_None	randomforest	True	500	None
1468	general	10-rc	left	dlh1	classification	_None	randomforest	True	1000	None
1469	general	10-rc	left	dlh1	classification	_None	lr	True	100	None
1470	general	10-rc	left	dlh1	classification	_None	lr	True	200	None
1471	general	10-rc	left	dlh1	classification	_None	lr	True	500	None
1472	general	10-rc	left	dlh1	classification	_None	lr	True	1000	None
1473	general	10-rc	left	dlh1	classification	_downsample	randomforest	True	100	None
1474	general	10-rc	left	dlh1	classification	_downsample	randomforest	True	200	None
1475	general	10-rc	left	dlh1	classification	_downsample	randomforest	True	500	None
1476	general	10-rc	left	dlh1	classification	_downsample	randomforest	True	1000	None
1477	general	10-rc	left	dlh1	classification	_downsample	lr	True	100	None
1478	general	10-rc	left	dlh1	classification	_downsample	lr	True	200	None
1479	general	10-rc	left	dlh1	classification	_downsample	lr	True	500	None
1480	general	10-rc	left	dlh1	classification	_downsample	lr	True	1000	None
1481	general	10-rc	left	dlh1	classification	_smote	randomforest	True	100	None
1482	general	10-rc	left	dlh1	classification	_smote	randomforest	True	200	None
1483	general	10-rc	left	dlh1	classification	_smote	randomforest	True	500	None
1484	general	10-rc	left	dlh1	classification	_smote	randomforest	True	1000	None
1485	general	10-rc	left	dlh1	classification	_smote	lr	True	100	None
1486	general	10-rc	left	dlh1	classification	_smote	lr	True	200	None
1487	general	10-rc	left	dlh1	classification	_smote	lr	True	500	None
1488	general	10-rc	left	dlh1	classification	_smote	lr	True	1000	None
1489	general	10-rc	left	dlh2	classification	_None	randomforest	True	100	None
1490	general	10-rc	left	dlh2	classification	_None	randomforest	True	200	None
1491	general	10-rc	left	dlh2	classification	_None	randomforest	True	500	None
1492	general	10-rc	left	dlh2	classification	_None	randomforest	True	1000	None
1493	general	10-rc	left	dlh2	classification	_None	lr	True	100	None
1494	general	10-rc	left	dlh2	classification	_None	lr	True	200	None
1495	general	10-rc	left	dlh2	classification	_None	lr	True	500	None
1496	general	10-rc	left	dlh2	classification	_None	lr	True	1000	None
1497	general	10-rc	left	dlh2	classification	_downsample	randomforest	True	100	None
1498	general	10-rc	left	dlh2	classification	_downsample	randomforest	True	200	None
1499	general	10-rc	left	dlh2	classification	_downsample	randomforest	True	500	None
1500	general	10-rc	left	dlh2	classification	_downsample	randomforest	True	1000	None
1501	general	10-rc	left	dlh2	classification	_downsample	lr	True	100	None
1502	general	10-rc	left	dlh2	classification	_downsample	lr	True	200	None
1503	general	10-rc	left	dlh2	classification	_downsample	lr	True	500	None
1504	general	10-rc	left	dlh2	classification	_downsample	lr	True	1000	None
1505	general	10-rc	left	dlh2	classification	_smote	randomforest	True	100	None
1506	general	10-rc	left	dlh2	classification	_smote	randomforest	True	200	None
1507	general	10-rc	left	dlh2	classification	_smote	randomforest	True	500	None
1508	general	10-rc	left	dlh2	classification	_smote	randomforest	True	1000	None
1509	general	10-rc	left	dlh2	classification	_smote	lr	True	100	None
1510	general	10-rc	left	dlh2	classification	_smote	lr	True	200	None
1511	general	10-rc	left	dlh2	classification	_smote	lr	True	500	None
1512	general	10-rc	left	dlh2	classification	_smote	lr	True	1000	None
1513	general	12-mb	left	dlh0	classification	_None	randomforest	True	100	None
1514	general	12-mb	left	dlh0	classification	_None	randomforest	True	200	None
1515	general	12-mb	left	dlh0	classification	_None	randomforest	True	500	None
1516	general	12-mb	left	dlh0	classification	_None	randomforest	True	1000	None
1517	general	12-mb	left	dlh0	classification	_None	lr	True	100	None
1518	general	12-mb	left	dlh0	classification	_None	lr	True	200	None
1519	general	12-mb	left	dlh0	classification	_None	lr	True	500	None
1520	general	12-mb	left	dlh0	classification	_None	lr	True	1000	None
1521	general	12-mb	left	dlh0	classification	_downsample	randomforest	True	100	None
1522	general	12-mb	left	dlh0	classification	_downsample	randomforest	True	200	None
1523	general	12-mb	left	dlh0	classification	_downsample	randomforest	True	500	None
1524	general	12-mb	left	dlh0	classification	_downsample	randomforest	True	1000	None
1525	general	12-mb	left	dlh0	classification	_downsample	lr	True	100	None
1526	general	12-mb	left	dlh0	classification	_downsample	lr	True	200	None
1527	general	12-mb	left	dlh0	classification	_downsample	lr	True	500	None
1528	general	12-mb	left	dlh0	classification	_downsample	lr	True	1000	None
1529	general	12-mb	left	dlh0	classification	_smote	randomforest	True	100	None
1530	general	12-mb	left	dlh0	classification	_smote	randomforest	True	200	None
1531	general	12-mb	left	dlh0	classification	_smote	randomforest	True	500	None
1532	general	12-mb	left	dlh0	classification	_smote	randomforest	True	1000	None
1533	general	12-mb	left	dlh0	classification	_smote	lr	True	100	None
1534	general	12-mb	left	dlh0	classification	_smote	lr	True	200	None
1535	general	12-mb	left	dlh0	classification	_smote	lr	True	500	None
1536	general	12-mb	left	dlh0	classification	_smote	lr	True	1000	None
1537	general	12-mb	left	dlh1	classification	_None	randomforest	True	100	None
1538	general	12-mb	left	dlh1	classification	_None	randomforest	True	200	None
1539	general	12-mb	left	dlh1	classification	_None	randomforest	True	500	None
1540	general	12-mb	left	dlh1	classification	_None	randomforest	True	1000	None
1541	general	12-mb	left	dlh1	classification	_None	lr	True	100	None
1542	general	12-mb	left	dlh1	classification	_None	lr	True	200	None
1543	general	12-mb	left	dlh1	classification	_None	lr	True	500	None
1544	general	12-mb	left	dlh1	classification	_None	lr	True	1000	None
1545	general	12-mb	left	dlh1	classification	_downsample	randomforest	True	100	None
1546	general	12-mb	left	dlh1	classification	_downsample	randomforest	True	200	None
1547	general	12-mb	left	dlh1	classification	_downsample	randomforest	True	500	None
1548	general	12-mb	left	dlh1	classification	_downsample	randomforest	True	1000	None
1549	general	12-mb	left	dlh1	classification	_downsample	lr	True	100	None
1550	general	12-mb	left	dlh1	classification	_downsample	lr	True	200	None
1551	general	12-mb	left	dlh1	classification	_downsample	lr	True	500	None
1552	general	12-mb	left	dlh1	classification	_downsample	lr	True	1000	None
1553	general	12-mb	left	dlh1	classification	_smote	randomforest	True	100	None
1554	general	12-mb	left	dlh1	classification	_smote	randomforest	True	200	None
1555	general	12-mb	left	dlh1	classification	_smote	randomforest	True	500	None
1556	general	12-mb	left	dlh1	classification	_smote	randomforest	True	1000	None
1557	general	12-mb	left	dlh1	classification	_smote	lr	True	100	None
1558	general	12-mb	left	dlh1	classification	_smote	lr	True	200	None
1559	general	12-mb	left	dlh1	classification	_smote	lr	True	500	None
1560	general	12-mb	left	dlh1	classification	_smote	lr	True	1000	None
1561	general	12-mb	left	dlh2	classification	_None	randomforest	True	100	None
1562	general	12-mb	left	dlh2	classification	_None	randomforest	True	200	None
1563	general	12-mb	left	dlh2	classification	_None	randomforest	True	500	None
1564	general	12-mb	left	dlh2	classification	_None	randomforest	True	1000	None
1565	general	12-mb	left	dlh2	classification	_None	lr	True	100	None
1566	general	12-mb	left	dlh2	classification	_None	lr	True	200	None
1567	general	12-mb	left	dlh2	classification	_None	lr	True	500	None
1568	general	12-mb	left	dlh2	classification	_None	lr	True	1000	None
1569	general	12-mb	left	dlh2	classification	_downsample	randomforest	True	100	None
1570	general	12-mb	left	dlh2	classification	_downsample	randomforest	True	200	None
1571	general	12-mb	left	dlh2	classification	_downsample	randomforest	True	500	None
1572	general	12-mb	left	dlh2	classification	_downsample	randomforest	True	1000	None
1573	general	12-mb	left	dlh2	classification	_downsample	lr	True	100	None
1574	general	12-mb	left	dlh2	classification	_downsample	lr	True	200	None
1575	general	12-mb	left	dlh2	classification	_downsample	lr	True	500	None
1576	general	12-mb	left	dlh2	classification	_downsample	lr	True	1000	None
1577	general	12-mb	left	dlh2	classification	_smote	randomforest	True	100	None
1578	general	12-mb	left	dlh2	classification	_smote	randomforest	True	200	None
1579	general	12-mb	left	dlh2	classification	_smote	randomforest	True	500	None
1580	general	12-mb	left	dlh2	classification	_smote	randomforest	True	1000	None
1581	general	12-mb	left	dlh2	classification	_smote	lr	True	100	None
1582	general	12-mb	left	dlh2	classification	_smote	lr	True	200	None
1583	general	12-mb	left	dlh2	classification	_smote	lr	True	500	None
1584	general	12-mb	left	dlh2	classification	_smote	lr	True	1000	None
1585	general	17-sb	left	dlh0	classification	_None	randomforest	True	100	None
1586	general	17-sb	left	dlh0	classification	_None	randomforest	True	200	None
1587	general	17-sb	left	dlh0	classification	_None	randomforest	True	500	None
1588	general	17-sb	left	dlh0	classification	_None	randomforest	True	1000	None
1589	general	17-sb	left	dlh0	classification	_None	lr	True	100	None
1590	general	17-sb	left	dlh0	classification	_None	lr	True	200	None
1591	general	17-sb	left	dlh0	classification	_None	lr	True	500	None
1592	general	17-sb	left	dlh0	classification	_None	lr	True	1000	None
1593	general	17-sb	left	dlh0	classification	_downsample	randomforest	True	100	None
1594	general	17-sb	left	dlh0	classification	_downsample	randomforest	True	200	None
1595	general	17-sb	left	dlh0	classification	_downsample	randomforest	True	500	None
1596	general	17-sb	left	dlh0	classification	_downsample	randomforest	True	1000	None
1597	general	17-sb	left	dlh0	classification	_downsample	lr	True	100	None
1598	general	17-sb	left	dlh0	classification	_downsample	lr	True	200	None
1599	general	17-sb	left	dlh0	classification	_downsample	lr	True	500	None
1600	general	17-sb	left	dlh0	classification	_downsample	lr	True	1000	None
1601	general	17-sb	left	dlh0	classification	_smote	randomforest	True	100	None
1602	general	17-sb	left	dlh0	classification	_smote	randomforest	True	200	None
1603	general	17-sb	left	dlh0	classification	_smote	randomforest	True	500	None
1604	general	17-sb	left	dlh0	classification	_smote	randomforest	True	1000	None
1605	general	17-sb	left	dlh0	classification	_smote	lr	True	100	None
1606	general	17-sb	left	dlh0	classification	_smote	lr	True	200	None
1607	general	17-sb	left	dlh0	classification	_smote	lr	True	500	None
1608	general	17-sb	left	dlh0	classification	_smote	lr	True	1000	None
1609	general	17-sb	left	dlh1	classification	_None	randomforest	True	100	None
1610	general	17-sb	left	dlh1	classification	_None	randomforest	True	200	None
1611	general	17-sb	left	dlh1	classification	_None	randomforest	True	500	None
1612	general	17-sb	left	dlh1	classification	_None	randomforest	True	1000	None
1613	general	17-sb	left	dlh1	classification	_None	lr	True	100	None
1614	general	17-sb	left	dlh1	classification	_None	lr	True	200	None
1615	general	17-sb	left	dlh1	classification	_None	lr	True	500	None
1616	general	17-sb	left	dlh1	classification	_None	lr	True	1000	None
1617	general	17-sb	left	dlh1	classification	_downsample	randomforest	True	100	None
1618	general	17-sb	left	dlh1	classification	_downsample	randomforest	True	200	None
1619	general	17-sb	left	dlh1	classification	_downsample	randomforest	True	500	None
1620	general	17-sb	left	dlh1	classification	_downsample	randomforest	True	1000	None
1621	general	17-sb	left	dlh1	classification	_downsample	lr	True	100	None
1622	general	17-sb	left	dlh1	classification	_downsample	lr	True	200	None
1623	general	17-sb	left	dlh1	classification	_downsample	lr	True	500	None
1624	general	17-sb	left	dlh1	classification	_downsample	lr	True	1000	None
1625	general	17-sb	left	dlh1	classification	_smote	randomforest	True	100	None
1626	general	17-sb	left	dlh1	classification	_smote	randomforest	True	200	None
1627	general	17-sb	left	dlh1	classification	_smote	randomforest	True	500	None
1628	general	17-sb	left	dlh1	classification	_smote	randomforest	True	1000	None
1629	general	17-sb	left	dlh1	classification	_smote	lr	True	100	None
1630	general	17-sb	left	dlh1	classification	_smote	lr	True	200	None
1631	general	17-sb	left	dlh1	classification	_smote	lr	True	500	None
1632	general	17-sb	left	dlh1	classification	_smote	lr	True	1000	None
1633	general	17-sb	left	dlh2	classification	_None	randomforest	True	100	None
1634	general	17-sb	left	dlh2	classification	_None	randomforest	True	200	None
1635	general	17-sb	left	dlh2	classification	_None	randomforest	True	500	None
1636	general	17-sb	left	dlh2	classification	_None	randomforest	True	1000	None
1637	general	17-sb	left	dlh2	classification	_None	lr	True	100	None
1638	general	17-sb	left	dlh2	classification	_None	lr	True	200	None
1639	general	17-sb	left	dlh2	classification	_None	lr	True	500	None
1640	general	17-sb	left	dlh2	classification	_None	lr	True	1000	None
1641	general	17-sb	left	dlh2	classification	_downsample	randomforest	True	100	None
1642	general	17-sb	left	dlh2	classification	_downsample	randomforest	True	200	None
1643	general	17-sb	left	dlh2	classification	_downsample	randomforest	True	500	None
1644	general	17-sb	left	dlh2	classification	_downsample	randomforest	True	1000	None
1645	general	17-sb	left	dlh2	classification	_downsample	lr	True	100	None
1646	general	17-sb	left	dlh2	classification	_downsample	lr	True	200	None
1647	general	17-sb	left	dlh2	classification	_downsample	lr	True	500	None
1648	general	17-sb	left	dlh2	classification	_downsample	lr	True	1000	None
1649	general	17-sb	left	dlh2	classification	_smote	randomforest	True	100	None
1650	general	17-sb	left	dlh2	classification	_smote	randomforest	True	200	None
1651	general	17-sb	left	dlh2	classification	_smote	randomforest	True	500	None
1652	general	17-sb	left	dlh2	classification	_smote	randomforest	True	1000	None
1653	general	17-sb	left	dlh2	classification	_smote	lr	True	100	None
1654	general	17-sb	left	dlh2	classification	_smote	lr	True	200	None
1655	general	17-sb	left	dlh2	classification	_smote	lr	True	500	None
1656	general	17-sb	left	dlh2	classification	_smote	lr	True	1000	None
1657	general	19-me	left	dlh0	classification	_None	randomforest	True	100	None
1658	general	19-me	left	dlh0	classification	_None	randomforest	True	200	None
1659	general	19-me	left	dlh0	classification	_None	randomforest	True	500	None
1660	general	19-me	left	dlh0	classification	_None	randomforest	True	1000	None
1661	general	19-me	left	dlh0	classification	_None	lr	True	100	None
1662	general	19-me	left	dlh0	classification	_None	lr	True	200	None
1663	general	19-me	left	dlh0	classification	_None	lr	True	500	None
1664	general	19-me	left	dlh0	classification	_None	lr	True	1000	None
1665	general	19-me	left	dlh0	classification	_downsample	randomforest	True	100	None
1666	general	19-me	left	dlh0	classification	_downsample	randomforest	True	200	None
1667	general	19-me	left	dlh0	classification	_downsample	randomforest	True	500	None
1668	general	19-me	left	dlh0	classification	_downsample	randomforest	True	1000	None
1669	general	19-me	left	dlh0	classification	_downsample	lr	True	100	None
1670	general	19-me	left	dlh0	classification	_downsample	lr	True	200	None
1671	general	19-me	left	dlh0	classification	_downsample	lr	True	500	None
1672	general	19-me	left	dlh0	classification	_downsample	lr	True	1000	None
1673	general	19-me	left	dlh0	classification	_smote	randomforest	True	100	None
1674	general	19-me	left	dlh0	classification	_smote	randomforest	True	200	None
1675	general	19-me	left	dlh0	classification	_smote	randomforest	True	500	None
1676	general	19-me	left	dlh0	classification	_smote	randomforest	True	1000	None
1677	general	19-me	left	dlh0	classification	_smote	lr	True	100	None
1678	general	19-me	left	dlh0	classification	_smote	lr	True	200	None
1679	general	19-me	left	dlh0	classification	_smote	lr	True	500	None
1680	general	19-me	left	dlh0	classification	_smote	lr	True	1000	None
1681	general	19-me	left	dlh1	classification	_None	randomforest	True	100	None
1682	general	19-me	left	dlh1	classification	_None	randomforest	True	200	None
1683	general	19-me	left	dlh1	classification	_None	randomforest	True	500	None
1684	general	19-me	left	dlh1	classification	_None	randomforest	True	1000	None
1685	general	19-me	left	dlh1	classification	_None	lr	True	100	None
1686	general	19-me	left	dlh1	classification	_None	lr	True	200	None
1687	general	19-me	left	dlh1	classification	_None	lr	True	500	None
1688	general	19-me	left	dlh1	classification	_None	lr	True	1000	None
1689	general	19-me	left	dlh1	classification	_downsample	randomforest	True	100	None
1690	general	19-me	left	dlh1	classification	_downsample	randomforest	True	200	None
1691	general	19-me	left	dlh1	classification	_downsample	randomforest	True	500	None
1692	general	19-me	left	dlh1	classification	_downsample	randomforest	True	1000	None
1693	general	19-me	left	dlh1	classification	_downsample	lr	True	100	None
1694	general	19-me	left	dlh1	classification	_downsample	lr	True	200	None
1695	general	19-me	left	dlh1	classification	_downsample	lr	True	500	None
1696	general	19-me	left	dlh1	classification	_downsample	lr	True	1000	None
1697	general	19-me	left	dlh1	classification	_smote	randomforest	True	100	None
1698	general	19-me	left	dlh1	classification	_smote	randomforest	True	200	None
1699	general	19-me	left	dlh1	classification	_smote	randomforest	True	500	None
1700	general	19-me	left	dlh1	classification	_smote	randomforest	True	1000	None
1701	general	19-me	left	dlh1	classification	_smote	lr	True	100	None
1702	general	19-me	left	dlh1	classification	_smote	lr	True	200	None
1703	general	19-me	left	dlh1	classification	_smote	lr	True	500	None
1704	general	19-me	left	dlh1	classification	_smote	lr	True	1000	None
1705	general	19-me	left	dlh2	classification	_None	randomforest	True	100	None
1706	general	19-me	left	dlh2	classification	_None	randomforest	True	200	None
1707	general	19-me	left	dlh2	classification	_None	randomforest	True	500	None
1708	general	19-me	left	dlh2	classification	_None	randomforest	True	1000	None
1709	general	19-me	left	dlh2	classification	_None	lr	True	100	None
1710	general	19-me	left	dlh2	classification	_None	lr	True	200	None
1711	general	19-me	left	dlh2	classification	_None	lr	True	500	None
1712	general	19-me	left	dlh2	classification	_None	lr	True	1000	None
1713	general	19-me	left	dlh2	classification	_downsample	randomforest	True	100	None
1714	general	19-me	left	dlh2	classification	_downsample	randomforest	True	200	None
1715	general	19-me	left	dlh2	classification	_downsample	randomforest	True	500	None
1716	general	19-me	left	dlh2	classification	_downsample	randomforest	True	1000	None
1717	general	19-me	left	dlh2	classification	_downsample	lr	True	100	None
1718	general	19-me	left	dlh2	classification	_downsample	lr	True	200	None
1719	general	19-me	left	dlh2	classification	_downsample	lr	True	500	None
1720	general	19-me	left	dlh2	classification	_downsample	lr	True	1000	None
1721	general	19-me	left	dlh2	classification	_smote	randomforest	True	100	None
1722	general	19-me	left	dlh2	classification	_smote	randomforest	True	200	None
1723	general	19-me	left	dlh2	classification	_smote	randomforest	True	500	None
1724	general	19-me	left	dlh2	classification	_smote	randomforest	True	1000	None
1725	general	19-me	left	dlh2	classification	_smote	lr	True	100	None
1726	general	19-me	left	dlh2	classification	_smote	lr	True	200	None
1727	general	19-me	left	dlh2	classification	_smote	lr	True	500	None
1728	general	19-me	left	dlh2	classification	_smote	lr	True	1000	None
1729	general	2-bd	left	dlh0	classification	_None	randomforest	True	100	None
1730	general	2-bd	left	dlh0	classification	_None	randomforest	True	200	None
1731	general	2-bd	left	dlh0	classification	_None	randomforest	True	500	None
1732	general	2-bd	left	dlh0	classification	_None	randomforest	True	1000	None
1733	general	2-bd	left	dlh0	classification	_None	lr	True	100	None
1734	general	2-bd	left	dlh0	classification	_None	lr	True	200	None
1735	general	2-bd	left	dlh0	classification	_None	lr	True	500	None
