ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
804	general	36-af	left	dlh2	classification	_None	simplernn	True	1000	None
805	general	36-af	left	dlh2	classification	_downsample	lstm	True	1000	None
806	general	36-af	left	dlh2	classification	_downsample	ann	True	1000	None
807	general	36-af	left	dlh2	classification	_downsample	simplernn	True	1000	None
808	general	36-af	left	dlh2	classification	_smote	lstm	True	1000	None
809	general	36-af	left	dlh2	classification	_smote	ann	True	1000	None
810	general	36-af	left	dlh2	classification	_smote	simplernn	True	1000	None
811	general	38-cs	left	dlh0	classification	_None	lstm	True	1000	None
812	general	38-cs	left	dlh0	classification	_None	ann	True	1000	None
813	general	38-cs	left	dlh0	classification	_None	simplernn	True	1000	None
814	general	38-cs	left	dlh0	classification	_downsample	lstm	True	1000	None
815	general	38-cs	left	dlh0	classification	_downsample	ann	True	1000	None
816	general	38-cs	left	dlh0	classification	_downsample	simplernn	True	1000	None
817	general	38-cs	left	dlh0	classification	_smote	lstm	True	1000	None
818	general	38-cs	left	dlh0	classification	_smote	ann	True	1000	None
819	general	38-cs	left	dlh0	classification	_smote	simplernn	True	1000	None
820	general	38-cs	left	dlh1	classification	_None	lstm	True	1000	None
821	general	38-cs	left	dlh1	classification	_None	ann	True	1000	None
822	general	38-cs	left	dlh1	classification	_None	simplernn	True	1000	None
823	general	38-cs	left	dlh1	classification	_downsample	lstm	True	1000	None
824	general	38-cs	left	dlh1	classification	_downsample	ann	True	1000	None
825	general	38-cs	left	dlh1	classification	_downsample	simplernn	True	1000	None
826	general	38-cs	left	dlh1	classification	_smote	lstm	True	1000	None
827	general	38-cs	left	dlh1	classification	_smote	ann	True	1000	None
828	general	38-cs	left	dlh1	classification	_smote	simplernn	True	1000	None
829	general	38-cs	left	dlh2	classification	_None	lstm	True	1000	None
830	general	38-cs	left	dlh2	classification	_None	ann	True	1000	None
831	general	38-cs	left	dlh2	classification	_None	simplernn	True	1000	None
832	general	38-cs	left	dlh2	classification	_downsample	lstm	True	1000	None
833	general	38-cs	left	dlh2	classification	_downsample	ann	True	1000	None
834	general	38-cs	left	dlh2	classification	_downsample	simplernn	True	1000	None
835	general	38-cs	left	dlh2	classification	_smote	lstm	True	1000	None
836	general	38-cs	left	dlh2	classification	_smote	ann	True	1000	None
837	general	38-cs	left	dlh2	classification	_smote	simplernn	True	1000	None
838	general	39-dg	left	dlh0	classification	_None	lstm	True	1000	None
839	general	39-dg	left	dlh0	classification	_None	ann	True	1000	None
840	general	39-dg	left	dlh0	classification	_None	simplernn	True	1000	None
841	general	39-dg	left	dlh0	classification	_downsample	lstm	True	1000	None
842	general	39-dg	left	dlh0	classification	_downsample	ann	True	1000	None
843	general	39-dg	left	dlh0	classification	_downsample	simplernn	True	1000	None
844	general	39-dg	left	dlh0	classification	_smote	lstm	True	1000	None
845	general	39-dg	left	dlh0	classification	_smote	ann	True	1000	None
846	general	39-dg	left	dlh0	classification	_smote	simplernn	True	1000	None
847	general	39-dg	left	dlh1	classification	_None	lstm	True	1000	None
848	general	39-dg	left	dlh1	classification	_None	ann	True	1000	None
849	general	39-dg	left	dlh1	classification	_None	simplernn	True	1000	None
850	general	39-dg	left	dlh1	classification	_downsample	lstm	True	1000	None
851	general	39-dg	left	dlh1	classification	_downsample	ann	True	1000	None
852	general	39-dg	left	dlh1	classification	_downsample	simplernn	True	1000	None
853	general	39-dg	left	dlh1	classification	_smote	lstm	True	1000	None
854	general	39-dg	left	dlh1	classification	_smote	ann	True	1000	None
855	general	39-dg	left	dlh1	classification	_smote	simplernn	True	1000	None
856	general	39-dg	left	dlh2	classification	_None	lstm	True	1000	None
857	general	39-dg	left	dlh2	classification	_None	ann	True	1000	None
858	general	39-dg	left	dlh2	classification	_None	simplernn	True	1000	None
859	general	39-dg	left	dlh2	classification	_downsample	lstm	True	1000	None
860	general	39-dg	left	dlh2	classification	_downsample	ann	True	1000	None
861	general	39-dg	left	dlh2	classification	_downsample	simplernn	True	1000	None
862	general	39-dg	left	dlh2	classification	_smote	lstm	True	1000	None
863	general	39-dg	left	dlh2	classification	_smote	ann	True	1000	None
864	general	39-dg	left	dlh2	classification	_smote	simplernn	True	1000	None
865	general	4-rs	left	dlh0	classification	_None	lstm	True	1000	None
866	general	4-rs	left	dlh0	classification	_None	ann	True	1000	None
867	general	4-rs	left	dlh0	classification	_None	simplernn	True	1000	None
868	general	4-rs	left	dlh0	classification	_downsample	lstm	True	1000	None
869	general	4-rs	left	dlh0	classification	_downsample	ann	True	1000	None
870	general	4-rs	left	dlh0	classification	_downsample	simplernn	True	1000	None
871	general	4-rs	left	dlh0	classification	_smote	lstm	True	1000	None
872	general	4-rs	left	dlh0	classification	_smote	ann	True	1000	None
873	general	4-rs	left	dlh0	classification	_smote	simplernn	True	1000	None
874	general	4-rs	left	dlh1	classification	_None	lstm	True	1000	None
875	general	4-rs	left	dlh1	classification	_None	ann	True	1000	None
876	general	4-rs	left	dlh1	classification	_None	simplernn	True	1000	None
877	general	4-rs	left	dlh1	classification	_downsample	lstm	True	1000	None
878	general	4-rs	left	dlh1	classification	_downsample	ann	True	1000	None
879	general	4-rs	left	dlh1	classification	_downsample	simplernn	True	1000	None
880	general	4-rs	left	dlh1	classification	_smote	lstm	True	1000	None
881	general	4-rs	left	dlh1	classification	_smote	ann	True	1000	None
882	general	4-rs	left	dlh1	classification	_smote	simplernn	True	1000	None
883	general	4-rs	left	dlh2	classification	_None	lstm	True	1000	None
884	general	4-rs	left	dlh2	classification	_None	ann	True	1000	None
885	general	4-rs	left	dlh2	classification	_None	simplernn	True	1000	None
886	general	4-rs	left	dlh2	classification	_downsample	lstm	True	1000	None
887	general	4-rs	left	dlh2	classification	_downsample	ann	True	1000	None
888	general	4-rs	left	dlh2	classification	_downsample	simplernn	True	1000	None
889	general	4-rs	left	dlh2	classification	_smote	lstm	True	1000	None
890	general	4-rs	left	dlh2	classification	_smote	ann	True	1000	None
891	general	4-rs	left	dlh2	classification	_smote	simplernn	True	1000	None
892	general	41-pk	left	dlh0	classification	_None	lstm	True	1000	None
893	general	41-pk	left	dlh0	classification	_None	ann	True	1000	None
894	general	41-pk	left	dlh0	classification	_None	simplernn	True	1000	None
895	general	41-pk	left	dlh0	classification	_downsample	lstm	True	1000	None
896	general	41-pk	left	dlh0	classification	_downsample	ann	True	1000	None
897	general	41-pk	left	dlh0	classification	_downsample	simplernn	True	1000	None
898	general	41-pk	left	dlh0	classification	_smote	lstm	True	1000	None
899	general	41-pk	left	dlh0	classification	_smote	ann	True	1000	None
900	general	41-pk	left	dlh0	classification	_smote	simplernn	True	1000	None
901	general	41-pk	left	dlh1	classification	_None	lstm	True	1000	None
902	general	41-pk	left	dlh1	classification	_None	ann	True	1000	None
903	general	41-pk	left	dlh1	classification	_None	simplernn	True	1000	None
904	general	41-pk	left	dlh1	classification	_downsample	lstm	True	1000	None
905	general	41-pk	left	dlh1	classification	_downsample	ann	True	1000	None
906	general	41-pk	left	dlh1	classification	_downsample	simplernn	True	1000	None
907	general	41-pk	left	dlh1	classification	_smote	lstm	True	1000	None
908	general	41-pk	left	dlh1	classification	_smote	ann	True	1000	None
909	general	41-pk	left	dlh1	classification	_smote	simplernn	True	1000	None
910	general	41-pk	left	dlh2	classification	_None	lstm	True	1000	None
911	general	41-pk	left	dlh2	classification	_None	ann	True	1000	None
912	general	41-pk	left	dlh2	classification	_None	simplernn	True	1000	None
913	general	41-pk	left	dlh2	classification	_downsample	lstm	True	1000	None
914	general	41-pk	left	dlh2	classification	_downsample	ann	True	1000	None
915	general	41-pk	left	dlh2	classification	_downsample	simplernn	True	1000	None
916	general	41-pk	left	dlh2	classification	_smote	lstm	True	1000	None
917	general	41-pk	left	dlh2	classification	_smote	ann	True	1000	None
918	general	41-pk	left	dlh2	classification	_smote	simplernn	True	1000	None
919	general	43-cm	left	dlh0	classification	_None	lstm	True	1000	None
920	general	43-cm	left	dlh0	classification	_None	ann	True	1000	None
921	general	43-cm	left	dlh0	classification	_None	simplernn	True	1000	None
922	general	43-cm	left	dlh0	classification	_downsample	lstm	True	1000	None
923	general	43-cm	left	dlh0	classification	_downsample	ann	True	1000	None
924	general	43-cm	left	dlh0	classification	_downsample	simplernn	True	1000	None
925	general	43-cm	left	dlh0	classification	_smote	lstm	True	1000	None
926	general	43-cm	left	dlh0	classification	_smote	ann	True	1000	None
927	general	43-cm	left	dlh0	classification	_smote	simplernn	True	1000	None
928	general	43-cm	left	dlh1	classification	_None	lstm	True	1000	None
929	general	43-cm	left	dlh1	classification	_None	ann	True	1000	None
930	general	43-cm	left	dlh1	classification	_None	simplernn	True	1000	None
931	general	43-cm	left	dlh1	classification	_downsample	lstm	True	1000	None
932	general	43-cm	left	dlh1	classification	_downsample	ann	True	1000	None
933	general	43-cm	left	dlh1	classification	_downsample	simplernn	True	1000	None
934	general	43-cm	left	dlh1	classification	_smote	lstm	True	1000	None
935	general	43-cm	left	dlh1	classification	_smote	ann	True	1000	None
936	general	43-cm	left	dlh1	classification	_smote	simplernn	True	1000	None
937	general	43-cm	left	dlh2	classification	_None	lstm	True	1000	None
938	general	43-cm	left	dlh2	classification	_None	ann	True	1000	None
939	general	43-cm	left	dlh2	classification	_None	simplernn	True	1000	None
940	general	43-cm	left	dlh2	classification	_downsample	lstm	True	1000	None
941	general	43-cm	left	dlh2	classification	_downsample	ann	True	1000	None
942	general	43-cm	left	dlh2	classification	_downsample	simplernn	True	1000	None
943	general	43-cm	left	dlh2	classification	_smote	lstm	True	1000	None
944	general	43-cm	left	dlh2	classification	_smote	ann	True	1000	None
945	general	43-cm	left	dlh2	classification	_smote	simplernn	True	1000	None
946	general	7-sb	left	dlh0	classification	_None	lstm	True	1000	None
947	general	7-sb	left	dlh0	classification	_None	ann	True	1000	None
948	general	7-sb	left	dlh0	classification	_None	simplernn	True	1000	None
949	general	7-sb	left	dlh0	classification	_downsample	lstm	True	1000	None
950	general	7-sb	left	dlh0	classification	_downsample	ann	True	1000	None
951	general	7-sb	left	dlh0	classification	_downsample	simplernn	True	1000	None
952	general	7-sb	left	dlh0	classification	_smote	lstm	True	1000	None
953	general	7-sb	left	dlh0	classification	_smote	ann	True	1000	None
954	general	7-sb	left	dlh0	classification	_smote	simplernn	True	1000	None
955	general	7-sb	left	dlh1	classification	_None	lstm	True	1000	None
956	general	7-sb	left	dlh1	classification	_None	ann	True	1000	None
957	general	7-sb	left	dlh1	classification	_None	simplernn	True	1000	None
958	general	7-sb	left	dlh1	classification	_downsample	lstm	True	1000	None
959	general	7-sb	left	dlh1	classification	_downsample	ann	True	1000	None
960	general	7-sb	left	dlh1	classification	_downsample	simplernn	True	1000	None
961	general	7-sb	left	dlh1	classification	_smote	lstm	True	1000	None
962	general	7-sb	left	dlh1	classification	_smote	ann	True	1000	None
963	general	7-sb	left	dlh1	classification	_smote	simplernn	True	1000	None
964	general	7-sb	left	dlh2	classification	_None	lstm	True	1000	None
965	general	7-sb	left	dlh2	classification	_None	ann	True	1000	None
966	general	7-sb	left	dlh2	classification	_None	simplernn	True	1000	None
967	general	7-sb	left	dlh2	classification	_downsample	lstm	True	1000	None
968	general	7-sb	left	dlh2	classification	_downsample	ann	True	1000	None
969	general	7-sb	left	dlh2	classification	_downsample	simplernn	True	1000	None
970	general	7-sb	left	dlh2	classification	_smote	lstm	True	1000	None
971	general	7-sb	left	dlh2	classification	_smote	ann	True	1000	None
972	general	7-sb	left	dlh2	classification	_smote	simplernn	True	1000	None
