ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
393	indv	41-pk	left	dlh1	classification	_None	sgd	True	1000	None
394	indv	41-pk	left	dlh1	classification	_downsample	randomforest	True	1000	None
395	indv	41-pk	left	dlh1	classification	_downsample	lr	True	1000	None
396	indv	41-pk	left	dlh1	classification	_downsample	sgd	True	1000	None
397	indv	41-pk	left	dlh2	classification	_smote	randomforest	True	1000	None
398	indv	41-pk	left	dlh2	classification	_smote	lr	True	1000	None
399	indv	41-pk	left	dlh2	classification	_smote	sgd	True	1000	None
400	indv	41-pk	left	dlh2	classification	_None	randomforest	True	1000	None
401	indv	41-pk	left	dlh2	classification	_None	lr	True	1000	None
402	indv	41-pk	left	dlh2	classification	_None	sgd	True	1000	None
403	indv	41-pk	left	dlh2	classification	_downsample	randomforest	True	1000	None
404	indv	41-pk	left	dlh2	classification	_downsample	lr	True	1000	None
405	indv	41-pk	left	dlh2	classification	_downsample	sgd	True	1000	None
406	indv	43-cm	left	dlh0	classification	_smote	randomforest	True	1000	None
407	indv	43-cm	left	dlh0	classification	_smote	lr	True	1000	None
408	indv	43-cm	left	dlh0	classification	_smote	sgd	True	1000	None
409	indv	43-cm	left	dlh0	classification	_None	randomforest	True	1000	None
410	indv	43-cm	left	dlh0	classification	_None	lr	True	1000	None
411	indv	43-cm	left	dlh0	classification	_None	sgd	True	1000	None
412	indv	43-cm	left	dlh0	classification	_downsample	randomforest	True	1000	None
413	indv	43-cm	left	dlh0	classification	_downsample	lr	True	1000	None
414	indv	43-cm	left	dlh0	classification	_downsample	sgd	True	1000	None
415	indv	43-cm	left	dlh1	classification	_smote	randomforest	True	1000	None
416	indv	43-cm	left	dlh1	classification	_smote	lr	True	1000	None
417	indv	43-cm	left	dlh1	classification	_smote	sgd	True	1000	None
418	indv	43-cm	left	dlh1	classification	_None	randomforest	True	1000	None
419	indv	43-cm	left	dlh1	classification	_None	lr	True	1000	None
420	indv	43-cm	left	dlh1	classification	_None	sgd	True	1000	None
421	indv	43-cm	left	dlh1	classification	_downsample	randomforest	True	1000	None
422	indv	43-cm	left	dlh1	classification	_downsample	lr	True	1000	None
423	indv	43-cm	left	dlh1	classification	_downsample	sgd	True	1000	None
424	indv	43-cm	left	dlh2	classification	_smote	randomforest	True	1000	None
425	indv	43-cm	left	dlh2	classification	_smote	lr	True	1000	None
426	indv	43-cm	left	dlh2	classification	_smote	sgd	True	1000	None
427	indv	43-cm	left	dlh2	classification	_None	randomforest	True	1000	None
428	indv	43-cm	left	dlh2	classification	_None	lr	True	1000	None
429	indv	43-cm	left	dlh2	classification	_None	sgd	True	1000	None
430	indv	43-cm	left	dlh2	classification	_downsample	randomforest	True	1000	None
431	indv	43-cm	left	dlh2	classification	_downsample	lr	True	1000	None
432	indv	43-cm	left	dlh2	classification	_downsample	sgd	True	1000	None
433	indv	7-sb	left	dlh0	classification	_smote	randomforest	True	1000	None
434	indv	7-sb	left	dlh0	classification	_smote	lr	True	1000	None
435	indv	7-sb	left	dlh0	classification	_smote	sgd	True	1000	None
436	indv	7-sb	left	dlh0	classification	_None	randomforest	True	1000	None
437	indv	7-sb	left	dlh0	classification	_None	lr	True	1000	None
438	indv	7-sb	left	dlh0	classification	_None	sgd	True	1000	None
439	indv	7-sb	left	dlh0	classification	_downsample	randomforest	True	1000	None
440	indv	7-sb	left	dlh0	classification	_downsample	lr	True	1000	None
441	indv	7-sb	left	dlh0	classification	_downsample	sgd	True	1000	None
442	indv	7-sb	left	dlh1	classification	_smote	randomforest	True	1000	None
443	indv	7-sb	left	dlh1	classification	_smote	lr	True	1000	None
444	indv	7-sb	left	dlh1	classification	_smote	sgd	True	1000	None
445	indv	7-sb	left	dlh1	classification	_None	randomforest	True	1000	None
446	indv	7-sb	left	dlh1	classification	_None	lr	True	1000	None
447	indv	7-sb	left	dlh1	classification	_None	sgd	True	1000	None
448	indv	7-sb	left	dlh1	classification	_downsample	randomforest	True	1000	None
449	indv	7-sb	left	dlh1	classification	_downsample	lr	True	1000	None
450	indv	7-sb	left	dlh1	classification	_downsample	sgd	True	1000	None
451	indv	7-sb	left	dlh2	classification	_smote	randomforest	True	1000	None
452	indv	7-sb	left	dlh2	classification	_smote	lr	True	1000	None
453	indv	7-sb	left	dlh2	classification	_smote	sgd	True	1000	None
454	indv	7-sb	left	dlh2	classification	_None	randomforest	True	1000	None
455	indv	7-sb	left	dlh2	classification	_None	lr	True	1000	None
456	indv	7-sb	left	dlh2	classification	_None	sgd	True	1000	None
457	indv	7-sb	left	dlh2	classification	_downsample	randomforest	True	1000	None
458	indv	7-sb	left	dlh2	classification	_downsample	lr	True	1000	None
459	indv	7-sb	left	dlh2	classification	_downsample	sgd	True	1000	None
